# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
1.432e-03  1184.24  1372.66  1303.39  1257.00   826.94  1054.68   759.14   641.90   630.60   154.17    83.81   254.80
1.807e-03  1191.15  1381.82  1309.76  1262.61   831.93  1059.42   763.35   644.53   634.14   155.17    84.42   256.24
2.279e-03  1198.13  1391.10  1316.19  1268.26   836.98  1064.19   767.60   647.18   637.72   156.18    85.03   257.71
2.876e-03  1205.21  1400.51  1322.68  1273.96   842.09  1069.01   771.90   649.85   641.34   157.21    85.66   259.19
3.628e-03  1212.36  1410.05  1329.24  1279.72   847.27  1073.88   776.25   652.55   645.01   158.25    86.29   260.69
4.577e-03  1219.60  1419.72  1335.87  1285.53   852.51  1078.78   780.64   655.27   648.72   159.30    86.94   262.20
5.774e-03  1226.93  1429.52  1342.56  1291.39   857.81  1083.74   785.09   658.01   652.47   160.37    87.59   263.73
7.284e-03  1234.35  1439.47  1349.32  1297.30   863.18  1088.73   789.59   660.77   656.26   161.45    88.25   265.29
9.190e-03  1241.86  1449.56  1356.15  1303.27   868.62  1093.78   794.14   663.56   660.10   162.55    88.93   266.86
1.159e-02  1249.46  1459.79  1363.05  1309.30   874.14  1098.87   798.75   666.37   663.98   163.66    89.61   268.45
1.463e-02  1257.16  1470.17  1370.02  1315.38   879.72  1104.01   803.41   669.20   667.92   164.79    90.31   270.05
1.845e-02  1264.96  1480.71  1377.06  1321.52   885.37  1109.20   808.13   672.06   671.90   165.93    91.02   271.68
2.328e-02  1272.85  1491.40  1384.18  1327.71   891.10  1114.44   812.90   674.94   675.92   167.09    91.74   273.33
2.937e-02  1280.84  1502.25  1391.37  1333.97   896.91  1119.73   817.73   677.85   680.00   168.27    92.47   275.00
3.705e-02  1288.94  1513.26  1398.64  1340.29   902.79  1125.07   822.61   680.79   684.13   169.47    93.21   276.69
4.674e-02  1297.14  1524.44  1405.98  1346.66   908.76  1130.46   827.56   683.75   688.30   170.68    93.97   278.40
5.897e-02  1305.45  1535.79  1413.40  1353.10   914.80  1135.91   832.57   686.73   692.53   171.91    94.73   280.13
7.440e-02  1313.87  1547.31  1420.90  1359.60   920.93  1141.40   837.64   689.74   696.82   173.15    95.51   281.89
9.386e-02  1322.40  1559.01  1428.49  1366.16   927.14  1146.95   842.77   692.78   701.15   174.42    96.31   283.66
1.184e-01  1331.04  1570.90  1436.15  1372.79   933.43  1152.56   847.97   695.85   705.55   175.71    97.12   285.46
1.494e-01  1339.80  1582.97  1443.90  1379.48   939.81  1158.22   853.23   698.94   709.99   177.01    97.94   287.28
1.885e-01  1348.67  1595.23  1451.73  1386.24   946.29  1163.94   858.56   702.06   714.50   178.34    98.78   289.13
2.378e-01  1357.67  1607.68  1459.65  1393.06   952.85  1169.71   863.96   705.21   719.06   179.68    99.63   291.00
3.000e-01  1366.78  1620.34  1467.65  1399.95   959.50  1175.54   869.42   708.39   723.69   181.05   100.49   292.90
3.784e-01  1376.02  1633.19  1475.75  1406.91   966.25  1181.43   874.96   711.59   728.37   182.43   101.37   294.82
4.774e-01  1385.39  1646.26  1483.93  1413.94   973.10  1187.38   880.56   714.83   733.11   183.84   102.27   296.76
6.023e-01  1394.88  1659.54  1492.21  1421.05   980.05  1193.39   886.24   718.09   737.92   185.27   103.19   298.73
7.599e-01  1404.51  1673.03  1500.58  1428.22   987.09  1199.46   892.00   721.39   742.79   186.73   104.12   300.73
9.586e-01  1414.27  1686.74  1509.04  1435.47   994.24  1205.60   897.82   724.72   747.72   188.20   105.06   302.76
1.209e+00  1424.17  1700.68  1517.60  1442.79  1001.49  1211.79   903.73   728.07   752.72   189.70   106.03   304.81
1.526e+00  1434.21  1714.86  1526.26  1450.18  1008.84  1218.05   909.71   731.46   757.79   191.23   107.01   306.89
1.925e+00  1444.38  1729.26  1535.01  1457.65  1016.31  1224.38   915.77   734.88   762.93   192.77   108.01   309.00
2.428e+00  1454.71  1743.91  1543.87  1465.20  1023.88  1230.77   921.92   738.33   768.13   194.35   109.03   311.14
3.064e+00  1465.17  1758.80  1552.83  1472.82  1031.57  1237.23   928.14   741.81   773.41   195.95   110.07   313.30
3.865e+00  1475.79  1773.95  1561.89  1480.53  1039.37  1243.75   934.45   745.33   778.76   197.57   111.12   315.50
4.876e+00  1486.56  1789.35  1571.05  1488.31  1047.29  1250.34   940.84   748.88   784.18   199.22   112.20   317.73
6.152e+00  1497.49  1805.01  1580.33  1496.18  1055.33  1257.01   947.32   752.46   789.68   200.90   113.30   319.99
7.761e+00  1508.57  1820.94  1589.71  1504.13  1063.48  1263.74   953.89   756.08   795.25   202.60   114.41   322.28
9.791e+00  1519.81  1837.14  1599.20  1512.16  1071.76  1270.55   960.54   759.73   800.90   204.34   115.55   324.60
1.235e+01  1531.22  1853.61  1608.80  1520.28  1080.17  1277.42   967.29   763.42   806.62   206.10   116.71   326.95
1.558e+01  1542.79  1870.37  1618.52  1528.49  1088.70  1284.37   974.13   767.14   812.43   207.89   117.90   329.34
1.966e+01  1554.53  1887.42  1628.35  1536.78  1097.36  1291.40   981.06   770.90   818.32   209.71   119.10   331.76
2.480e+01  1566.44  1904.76  1638.30  1545.16  1106.16  1298.50   988.09   774.69   824.29   211.56   120.33   334.22
3.129e+01  1578.53  1922.40  1648.37  1553.62  1115.09  1305.68   995.22   778.52   830.34   213.44   121.58   336.71
3.948e+01  1590.79  1940.34  1658.55  1562.18  1124.15  1312.93  1002.44   782.39   836.48   215.36   122.86   339.23
4.980e+01  1603.24  1958.60  1668.86  1570.84  1133.36  1320.27  1009.77   786.30   842.71   217.30   124.16   341.80
6.283e+01  1615.87  1977.17  1679.29  1579.58  1142.70  1327.68  1017.19   790.24   849.02   219.28   125.48   344.40
7.927e+01  1628.69  1996.07  1689.85  1588.42  1152.19  1335.17  1024.72   794.22   855.43   221.29   126.83   347.03
1.000e+02  1641.69  2015.30  1700.53  1597.35  1161.83  1342.75  1032.36   798.25   861.92   223.33   128.21   349.71
