# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
2.232e-04  1197.65  1390.62  1381.09  1326.65   789.09  1113.55   789.09   674.44   637.46   156.13    85.01   263.02
2.815e-04  1204.71  1400.02  1388.24  1332.90   793.63  1118.83   793.63   677.34   641.08   157.15    85.64   264.57
3.552e-04  1211.86  1409.54  1395.47  1339.20   798.23  1124.15   798.23   680.27   644.74   158.19    86.27   266.13
4.481e-04  1219.09  1419.19  1402.77  1345.55   802.87  1129.53   802.87   683.22   648.44   159.24    86.91   267.70
5.653e-04  1226.40  1428.97  1410.15  1351.97   807.57  1134.96   807.57   686.20   652.19   160.30    87.56   269.30
7.132e-04  1233.81  1438.89  1417.60  1358.46   812.33  1140.44   812.33   689.21   655.97   161.38    88.23   270.92
8.998e-04  1241.30  1448.95  1425.13  1365.00   817.14  1145.97   817.14   692.24   659.80   162.48    88.90   272.55
1.135e-03  1248.88  1459.14  1432.75  1371.61   822.01  1151.56   822.01   695.30   663.68   163.59    89.58   274.21
1.432e-03  1256.56  1469.48  1440.44  1378.28   826.94  1157.20   826.94   698.38   667.60   164.71    90.27   275.88
1.807e-03  1264.34  1479.97  1448.22  1385.02   831.93  1162.90   831.93   701.50   671.57   165.85    90.98   277.58
2.279e-03  1272.21  1490.61  1456.09  1391.82   836.98  1168.66   836.98   704.64   675.59   167.01    91.69   279.30
2.876e-03  1280.18  1501.41  1464.04  1398.69   842.09  1174.47   842.09   707.81   679.66   168.18    92.42   281.04
3.628e-03  1288.25  1512.37  1472.07  1405.63   847.27  1180.34   847.27   711.00   683.77   169.37    93.15   282.80
4.577e-03  1296.43  1523.49  1480.20  1412.64   852.51  1186.27   852.51   714.23   687.94   170.57    93.90   284.58
5.774e-03  1304.71  1534.78  1488.42  1419.72   857.81  1192.26   857.81   717.49   692.15   171.80    94.67   286.39
7.284e-03  1313.10  1546.24  1496.73  1426.87   863.18  1198.32   863.18   720.77   696.42   173.04    95.44   288.22
9.190e-03  1321.60  1557.88  1505.14  1434.09   868.62  1204.43   868.62   724.09   700.75   174.30    96.23   290.07
1.159e-02  1330.21  1569.70  1513.64  1441.39   874.14  1210.61   874.14   727.44   705.13   175.58    97.03   291.95
1.463e-02  1338.94  1581.70  1522.24  1448.76   879.72  1216.85   879.72   730.82   709.56   176.88    97.85   293.85
1.845e-02  1347.78  1593.90  1530.93  1456.21   885.37  1223.16   885.37   734.23   714.05   178.19    98.68   295.78
2.328e-02  1356.74  1606.29  1539.73  1463.74   891.10  1229.53   891.10   737.67   718.60   179.53    99.52   297.74
2.937e-02  1365.83  1618.88  1548.64  1471.34   896.91  1235.97   896.91   741.15   723.21   180.89   100.38   299.72
3.705e-02  1375.04  1631.68  1557.64  1479.03   902.79  1242.48   902.79   744.66   727.88   182.27   101.26   301.72
4.674e-02  1384.38  1644.68  1566.76  1486.80   908.76  1249.06   908.76   748.20   732.61   183.68   102.15   303.76
5.897e-02  1393.85  1657.90  1575.98  1494.65   914.80  1255.71   914.80   751.78   737.41   185.10   103.06   305.82
7.440e-02  1403.45  1671.35  1585.31  1502.59   920.93  1262.43   920.93   755.39   742.27   186.55   103.99   307.92
9.386e-02  1413.19  1685.01  1594.76  1510.61   927.14  1269.22   927.14   759.03   747.19   188.02   104.93   310.04
1.184e-01  1423.07  1698.91  1604.32  1518.71   933.43  1276.09   933.43   762.72   752.18   189.52   105.89   312.19
1.494e-01  1433.08  1713.05  1614.00  1526.91   939.81  1283.03   939.81   766.43   757.24   191.04   106.87   314.37
1.885e-01  1443.24  1727.42  1623.79  1535.19   946.29  1290.05   946.29   770.19   762.37   192.58   107.87   316.58
2.378e-01  1453.55  1742.05  1633.71  1543.57   952.85  1297.15   952.85   773.98   767.57   194.15   108.88   318.83
3.000e-01  1464.01  1756.93  1643.75  1552.04   959.50  1304.33   959.50   777.81   772.84   195.75   109.92   321.11
3.784e-01  1474.62  1772.07  1653.91  1560.60   966.25  1311.59   966.25   781.68   778.19   197.37   110.98   323.42
4.774e-01  1485.39  1787.48  1664.20  1569.26   973.10  1318.93   973.10   785.59   783.61   199.02   112.05   325.76
6.023e-01  1496.32  1803.16  1674.62  1578.01   980.05  1326.35   980.05   789.53   789.10   200.70   113.15   328.14
7.599e-01  1507.41  1819.11  1685.18  1586.87   987.09  1333.85   987.09   793.52   794.68   202.41   114.27   330.56
9.586e-01  1518.66  1835.36  1695.86  1595.82   994.24  1341.45   994.24   797.54   800.33   204.15   115.42   333.00
1.209e+00  1530.09  1851.89  1706.68  1604.88  1001.49  1349.12  1001.49   801.61   806.06   205.91   116.59   335.49
1.526e+00  1541.68  1868.72  1717.65  1614.03  1008.84  1356.89  1008.84   805.72   811.88   207.71   117.78   338.01
1.925e+00  1553.45  1885.86  1728.75  1623.30  1016.31  1364.75  1016.31   809.87   817.78   209.54   118.99   340.58
2.428e+00  1565.41  1903.31  1739.99  1632.66  1023.88  1372.69  1023.88   814.07   823.77   211.40   120.23   343.18
3.064e+00  1577.54  1921.08  1751.38  1642.14  1031.57  1380.73  1031.57   818.30   829.84   213.30   121.49   345.82
3.865e+00  1589.86  1939.17  1762.92  1651.73  1039.37  1388.87  1039.37   822.58   836.00   215.22   122.78   348.50
4.876e+00  1602.37  1957.60  1774.61  1661.42  1047.29  1397.09  1047.29   826.91   842.26   217.18   124.10   351.22
6.152e+00  1615.07  1976.36  1786.45  1671.23  1055.33  1405.42  1055.33   831.28   848.60   219.18   125.45   353.98
7.761e+00  1627.97  1995.48  1798.45  1681.16  1063.48  1413.84  1063.48   835.70   855.04   221.21   126.82   356.78
9.791e+00  1641.07  2014.95  1810.61  1691.20  1071.76  1422.37  1071.76   840.16   861.57   223.28   128.22   359.63
