# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
 0.1177E+00  1651.35  2030.02  2094.75  1928.55   933.35  1624.09  1169.03   944.07   866.71   224.89   129.29   384.11
 0.1485E+00  1664.85  2050.20  2111.28  1941.79   939.73  1635.36  1179.06   949.77   873.43   227.03   130.75   387.41
 0.1874E+00  1678.57  2070.78  2128.07  1955.21   946.20  1646.78  1189.25   955.55   880.26   229.21   132.24   390.78
 0.2365E+00  1692.52  2091.79  2145.13  1968.82   952.75  1658.37  1199.63   961.40   887.19   231.43   133.76   394.20
 0.2984E+00  1706.70  2113.22  2162.47  1982.62   959.40  1670.12  1210.19   967.31   894.24   233.70   135.33   397.68
 0.3765E+00  1721.12  2135.09  2180.09  1996.61   966.14  1682.03  1220.93   973.30   901.40   236.01   136.92   401.23
 0.4751E+00  1735.78  2157.43  2198.00  2010.81   972.98  1694.12  1231.87   979.37   908.67   238.37   138.56   404.84
 0.5995E+00  1750.70  2180.23  2216.20  2025.20   979.91  1706.39  1243.01   985.51   916.06   240.78   140.24   408.52
 0.7565E+00  1765.88  2203.53  2234.71  2039.81   986.95  1718.83  1254.35   991.73   923.57   243.23   141.95   412.26
 0.9546E+00  1781.32  2227.32  2253.53  2054.62   994.08  1731.46  1265.90   998.03   931.21   245.74   143.71   416.07
 0.1204E+01  1797.03  2251.64  2272.68  2069.66  1001.32  1744.27  1277.66  1004.41   938.97   248.30   145.52   419.95
 0.1520E+01  1813.03  2276.49  2292.14  2084.91  1008.67  1757.27  1289.64  1010.87   946.86   250.91   147.37   423.91
 0.1918E+01  1829.31  2301.90  2311.95  2100.39  1016.12  1770.47  1301.85  1017.42   954.89   253.57   149.27   427.94
 0.2420E+01  1845.88  2327.88  2332.10  2116.11  1023.68  1783.87  1314.30  1024.05   963.06   256.30   151.21   432.05
 0.3054E+01  1862.77  2354.45  2352.61  2132.06  1031.36  1797.47  1326.98  1030.76   971.36   259.08   153.21   436.24
 0.3853E+01  1879.96  2381.64  2373.47  2148.25  1039.16  1811.29  1339.91  1037.57   979.81   261.93   155.26   440.51
 0.4863E+01  1897.47  2409.46  2394.72  2164.69  1047.07  1825.31  1353.10  1044.47   988.41   264.83   157.37   444.86
 0.6136E+01  1915.31  2437.94  2416.34  2181.39  1055.11  1839.56  1366.54  1051.45   997.16   267.81   159.54   449.30
 0.7743E+01  1933.49  2467.10  2438.36  2198.34  1063.26  1854.03  1380.26  1058.54  1006.07   270.85   161.76   453.83
 0.9770E+01  1952.02  2496.97  2460.79  2215.56  1071.55  1868.72  1394.26  1065.72  1015.14   273.96   164.05   458.46
 0.1233E+02  1970.90  2527.57  2483.63  2233.05  1079.97  1883.66  1408.54  1072.99  1024.37   277.14   166.41   463.18
 0.1556E+02  1990.16  2558.94  2506.90  2250.82  1088.52  1898.83  1423.12  1080.37  1033.77   280.40   168.83   467.99
 0.1963E+02  2009.79  2591.08  2530.61  2268.87  1097.20  1914.25  1438.00  1087.85  1043.35   283.73   171.33   472.91
 0.2477E+02  2029.82  2624.05  2554.77  2287.22  1106.03  1929.93  1453.20  1095.43  1053.11   287.15   173.90   477.94
 0.3126E+02  2050.25  2657.86  2579.40  2305.86  1115.00  1945.86  1468.72  1103.12  1063.04   290.65   176.54   483.07
 0.3944E+02  2071.09  2692.56  2604.51  2324.82  1124.11  1962.05  1484.58  1110.92  1073.17   294.23   179.27   488.31
 0.4977E+02  2092.37  2728.17  2630.11  2344.08  1133.38  1978.52  1500.78  1118.83  1083.50   297.91   182.09   493.66
 0.6280E+02  2114.08  2764.75  2656.22  2363.67  1142.80  1995.27  1517.35  1126.85  1094.02   301.67   185.00   499.14
 0.7925E+02  2136.25  2802.31  2682.85  2383.59  1152.38  2012.31  1534.28  1134.99  1104.75   305.54   188.00   504.74
 0.1000E+03  2158.89  2840.91  2710.03  2403.85  1162.12  2029.63  1551.59  1143.25  1115.70   309.50   191.10   510.46
